"Lat","Lang","Location"
32.234836578369140000000000000,76.324722290039060000000000000,""
12.826719284057617000000000000,80.240493774414060000000000000,"1/74, East Coast Road, Muttukadu, Chennai, Muttukadu"
27.039957046508790000000000000,88.280059814453120000000000000,""
25.150178909301758000000000000,73.583717346191400000000000000,"Fort Road, Kumbhalgarh, Fort Road, Kumbhalgarh"
26.142627716064453000000000000,91.741836547851560000000000000,"A.T Road,Paltan Bazar,Guwahati,Assam 781001, Athgaon, Guwahati"
30.107711791992188000000000000,78.287986755371100000000000000,""
26.213455200195312000000000000,78.192237854003900000000000000,"Gandhi Rd, Thatipur Gaon, Thatipur, Gwalior"
27.339473724365234000000000000,88.612648010253900000000000000,"Denzong Cinema Chowk Lall Bazaar Road, MG Road, Sungava, Gangtok"
26.181940078735350000000000000,91.741592407226560000000000000,"S S Road Lakhtokia Guwahati, Guwāhāti"
12.956453323364258000000000000,80.243461608886720000000000000,"18, First Cross Street, Ezhil Nagar, Sholinganallur, 18, First Cross Street, Ezhil Nagar, Sholinganallur, Chennai"
27.044239044189453000000000000,88.268371582031250000000000000,""
27.326503753662110000000000000,88.612030029296880000000000000,"Lachen Rd, Lachen"
27.043096542358400000000000000,88.271057128906250000000000000,""
32.239994049072266000000000000,77.188499450683600000000000000,"Bhagjogi near circuit house manali, Chandigarh-Mandi-Manali Rd, Dhungri Village, Manali"
28.053148269653320000000000000,75.151374816894530000000000000,"Near Sonthaliya Gate, Mandawa, Jhunjhunu, Rajasthan., Mukandgarh Rd, Mandawa"
28.667274475097656000000000000,77.091438293457030000000000000,""
32.239707946777344000000000000,77.188713073730470000000000000,"Beyond Log Huts"
28.686086654663086000000000000,77.295837402343750000000000000,""
13.064546585083008000000000000,80.257820129394530000000000000,"Dr PV Cherian Crecent Salai, Egmore, Chennai"
13.076210021972656000000000000,80.262519836425780000000000000,"15, Kennet Lane Egmore, Chennai,TN,600 008, Kenneth Ln, Egmore, Chennai"
13.043731689453125000000000000,80.259376525878900000000000000,"Alwarpet, 180, T.T.K Road, Chennai"
13.417573928833008000000000000,75.253082275390620000000000000,\N
32.266998291015625000000000000,77.166999816894530000000000000,"N-H-21 Rangri District Kullu"
17.436002731323242000000000000,78.489402770996100000000000000,"Mahatma Gandhi Rd, Pan Bazar, Secunderabad"
27.102510452270508000000000000,93.628669738769530000000000000,"Itanagar"
30.116138458251953000000000000,78.284538269042970000000000000,""
32.251873016357420000000000000,77.183891296386720000000000000,"Club House Road, Manali, Himachal Pradesh, 175131, Circuit House Rd, Old Manali, Manali"
10.235068321228027000000000000,77.490432739257810000000000000,"Best House Road, Kodaikanal"
9.609590530395508000000000000,76.312812805175780000000000000,"Varankavala, Pollathai P.O, Mararikulam, Gandhi Smarakam West Rd, Mararikulam"
26.211261749267578000000000000,78.187881469726560000000000000,"Madhav Rao Scindia Marg, City Center, Gwalior, Madhya Pradesh, Madhav Rao Scindia Marg, City Center, Gwalior, Madhya Pradesh, City Center, Patel Nagar, Gwalior"
32.180538177490234000000000000,76.282623291015620000000000000,\N
14.812208175659180000000000000,74.131042480468750000000000000,""
10.238166809082031000000000000,77.489181518554690000000000000,"Camp George, Observatory Post Office, Camp George, Observatory Post Office, Laws Ghat Rd, Kodaikanal"
10.238192558288574000000000000,77.489204406738280000000000000,\N
23.841726303100586000000000000,73.714668273925780000000000000,""
29.631935119628906000000000000,79.439994812011720000000000000,"The Mall Rd,Ranikhet,Almora, Punde Kota, Ranikhet"
32.243389129638670000000000000,77.189132690429690000000000000,"Chandigarh-Mandi-Manali Rd, Aleo, Manali"
32.214073181152344000000000000,76.334785461425780000000000000,""
29.635009765625000000000000000,79.429534912109380000000000000,"Off Main Rd, Near Ranikhet Golf Ground, Kalika Estate, Dadgallia Village, Ranikhet, Almora-Ranikhet Rd, Ranikhet Range"
13.416180610656738000000000000,75.251518249511720000000000000,""
15.937786102294922000000000000,75.675231933593750000000000000,"173 Station Road, Badami"
26.213075637817383000000000000,78.177413940429690000000000000,"Padav, Tansen Rd, Laxman Pura, Lashkar, Gwalior"
30.102048873901367000000000000,78.292343139648440000000000000,""
30.092496871948242000000000000,78.288993835449220000000000000,""
22.542644500732422000000000000,88.351959228515620000000000000,"1B,Gorky Terrace, Camac St, Elgin, Kolkata"
27.917333602905273000000000000,78.035385131835940000000000000,"Sangam Nagar, Sarsol, Sarsaul"
22.588859558105470000000000000,88.350807189941400000000000000,"Strand Bank Rd, Jorabagan, Kolkata"
27.319757461547850000000000000,88.240036010742190000000000000,"M.G.Marg, New Market Rd, Vishal Gaon, Gangtok"
26.178657531738280000000000000,91.749717712402340000000000000,"M Shah Rd, Paltan Bazaar, Guwahati"
28.602373123168945000000000000,77.241401672363280000000000000,""
9.970655441284180000000000000,76.285095214843750000000000000,"MG Road, Cochin, Ernakulam, Kerala, Justice Chadrasekhara Menon Rd, Marine Drive, Ernakulam"
29.643411636352540000000000000,79.432182312011720000000000000,"Binsar Village Post Office, Binsar"
22.540840148925780000000000000,88.354888916015620000000000000,"14/1, Mullen St, Rowland Row, Ballygunge, Kolkata"
22.559076309204100000000000000,88.353195190429690000000000000,"8A & 8B, Lindsay Street, Kolkata"
25.017263412475586000000000000,85.416168212890620000000000000,"Domuhan Road, Bodhgaya, Bihar, Bodhgaya"
22.587322235107422000000000000,88.340164184570310000000000000,"P 24, Near Howrah Railway Station, Dobson Lane, Howrah, West Bengal, 711101, Gulmohar Railway Quarters, Mali Panchghara, Howrah"
10.975088119506836000000000000,76.227546691894530000000000000,"K.P.M. Arcade, National Highway 213, Shanti Nagar, Perinthalmanna"
22.570213317871094000000000000,88.359184265136720000000000000,"267, Bepin Behari Ganguly St, Bow Bazar, Poddar Court, Tiretti, Kolkata"
28.459434509277344000000000000,77.026641845703120000000000000,"8 B, Lake Terrace, Hindustan Park, Hindustan Park, 8 B, Lake Terrace, Hindustan Park, Hindustan Park, Hindusthan Park, Hindustan Park, Gariahat, Kolkata"
22.579166412353516000000000000,88.394325256347660000000000000,"51 Elliot Road, Adjacent Park Street, Near Assembly of God Church School, Park St, Madhusudhan Market, Taltala, Kolkata"
22.541061401367188000000000000,88.350486755371100000000000000,""
22.557668685913086000000000000,88.352806091308600000000000000,"21B Dr U N Brahmachari Street, Dr UN Brahmachari St, Mullick Bazar, Park Street area, Kolkata"
22.497873306274414000000000000,88.357048034667970000000000000,"13, Prince Ghulam Mohammed Rd, Kalighat, Kolkata"
22.558227539062500000000000000,88.352531433105470000000000000,"6/2, Sudder St, New Market, Kolkata"
22.633159637451172000000000000,88.435813903808600000000000000,"VIP Road, Koikhali More (Near Dum Dum Airport, Opposite Axis Bank) Kolkata - 700 052 West Bengal, Biman Nagar, Kaikhali, Rajarhat Gopalpur"
21.833379745483400000000000000,76.351799011230470000000000000,"Anand Nagar, Khandwa"
10.310132026672363000000000000,77.521141052246100000000000000,"Ganesh Puram,Vilpatti Kumpoor Vayal,Perumalai,Kodaikanal,Tamil Nadu 624104"
11.420242309570312000000000000,76.869438171386720000000000000,\N
11.786649703979492000000000000,78.203681945800780000000000000,"Killiyur Falls Road, Salem, Yercaud"
10.238035202026367000000000000,77.488960266113280000000000000,"# 4 / 17 /70 , Convent Road, Laws Ghat Rd, Kodaikanal"
9.447677612304688000000000000,76.405326843261720000000000000,\N
13.642984390258789000000000000,74.739959716796880000000000000,\N
23.115325927734375000000000000,83.198616027832030000000000000,"Bhagawan pur, Ambikapur"
32.252029418945310000000000000,77.181007385253900000000000000,"Log Hut Area, Manali,HP,175 131, Sparsh Resort Rd, Old Manali, Manali"
9.598197937011719000000000000,76.980903625488280000000000000,\N
10.236139297485352000000000000,77.491119384765620000000000000,"P.T Road, Near Seven roads Junction, P.T Road, Near Seven roads Junction, Poet Tyagaraja Rd, Kodaikanal"
10.236149787902832000000000000,77.491111755371100000000000000,"P.T Road, Near Seven roads Junction, P.T Road, Near Seven roads Junction, Poet Tyagaraja Rd, Kodaikanal"
9.492119789123535000000000000,76.326049804687500000000000000,"Kanjooparambil-Manimalathara, Chathurthyakary Post, Alleppey, Kerala, 688511, Alappuzha - Madurai Rd, Mullakkal, Alappuzha"
13.072027206420898000000000000,80.191703796386720000000000000,"Block No.1,Plot No.5, E Road, Tiruvalluvar St, Chennai"
32.250537872314450000000000000,76.305114746093750000000000000,\N
19.990051269531250000000000000,72.723159790039060000000000000,"Coastal Hwy, Ganga Ashram Wadi, Unnati Mandal Agar, Dahanu"
29.643299102783203000000000000,79.431793212890620000000000000,"Sadar Bazaar Rd, Airari, Ranikhet"
23.340131759643555000000000000,85.322174072265620000000000000,"Doranda, Near Jharkhand High Court, Nibrampur, Ranchi, Jharkhand, 834002, Resaldar Nagar, Doranda, Ranchi"
28.703323364257812000000000000,77.146881103515620000000000000,""
28.648452758789062000000000000,77.192932128906250000000000000,""
28.676733016967773000000000000,77.114517211914060000000000000,""
32.234142303466800000000000000,77.193084716796880000000000000,"Bhutani Gompa Road, Aleo, Manali, Himachal Pradesh 175131"
30.997510910034180000000000000,77.223205566406250000000000000,""
13.057316780090332000000000000,80.251983642578120000000000000,"51, Model School Rd, Thousand Lights West, Thousand Lights, Chennai"
27.301099777221680000000000000,88.236518859863280000000000000,"31A National Highway, Opposite Super Market, 31A National Highway, Opposite Super Market, Lal Market Rd, Vishal Gaon, Gangtok"
30.117637634277344000000000000,78.312820434570310000000000000,""
27.334386825561523000000000000,88.613151550292970000000000000,"Paljor Stadium Rd, Arithang, Gangtok"
11.629183769226074000000000000,76.087509155273440000000000000,"T.B. Road, Kalpetta, Wayanad, Kerala, Mini Bypass Rd, Civil Station, Madathumpadi, Kalpetta"
9.483175277709961000000000000,76.362373352050780000000000000,"Chempumpuram P.O, Pallathuruthy, Alappuzha"
27.036506652832030000000000000,88.263328552246100000000000000,""
27.036510467529297000000000000,88.263328552246100000000000000,""
9.523565292358398000000000000,76.311454772949220000000000000,"Jry Road Thumpoly, Thumpoly, Alappuzha"
9.594276428222656000000000000,76.920249938964840000000000000,"Urumbikkara, Vellappara Peruvanthanam Rd, Wembly P.O., Urumbikkara, Vellappara Peruvanthanam Rd, Wembly P.O., Idukki District"
10.243469238281250000000000000,77.488067626953120000000000000,"Convent Rd, Kodaikanal"
27.340538024902344000000000000,88.607933044433600000000000000,""
11.782855987548828000000000000,78.213088989257810000000000000,"Pagoda Point Rd, Yercaud"
29.629810333251953000000000000,79.435226440429690000000000000,"Punde Kota, Ranikhet"
9.496254920959473000000000000,76.338592529296880000000000000,"N.H 47, Near Iron Bridge, Alappuzha, Alappuzha - Madurai Rd, Sea View Ward, Alappuzha"
13.080763816833496000000000000,80.267974853515620000000000000,"No. 1111/54, P.H. Road, Periamet, Poonamallee High Road, State Highway 114, Poongavanapuram, Chennai"
28.582731246948242000000000000,77.251609802246100000000000000,""
11.328253746032715000000000000,76.911712646484380000000000000,"Ooty Main Road, Mettupalayam, Coimbatore, Tamil Nadu 641305, Coimbatore - Ooty - Gundlupet Hwy, Odanthurai"
27.328653335571290000000000000,88.612220764160160000000000000,"M.G. Marg, Near Gandhi Statue, Gangtok, Sikkim 737101, Mahatma Gandhi Marg, Arithang, Gangtok"
27.339010238647460000000000000,88.606521606445310000000000000,"National Highway 31A, Deorali Bazar, Gangtok"
9.804157257080078000000000000,76.282165527343750000000000000,"3/112,Karumanchery Buildings ,Ezhupunna South, Cherthalla,Alappuzha, Kerala 688550, Kodamthuruth"
11.771854400634766000000000000,78.198455810546880000000000000,\N
11.715587615966797000000000000,76.294250488281250000000000000,"4/764, Rock Valley Housing, Kolagappara, Wayanad, Kerala 673592, Kolagappara Ambalavayal Rd, Rock Valley Housing Colony, Kolagapaara"
27.330890655517578000000000000,88.611816406250000000000000000,"Church Rd, Arithang, Gangtok"
10.276233673095703000000000000,77.161460876464840000000000000,\N
10.276579856872559000000000000,77.161437988281250000000000000,\N
32.534233093261720000000000000,75.979766845703120000000000000,"Satdhara Road Gandhi Chowk, Dhupguri, Dalhousie"
27.338319778442383000000000000,88.606430053710940000000000000,"Middle Sichey,Gangtok, Sikkim,737101, Lower Sichey Rd, Sungava, Gangtok"
10.230408668518066000000000000,77.480293273925780000000000000,"44, Gymkhana Road, Lake View, Laws Ghat Rd, Kodaikanal"
10.268791198730469000000000000,77.489814758300780000000000000,""
13.043232917785645000000000000,80.277389526367190000000000000,"No. 1 Dr. Radhakrishnan Salai, Dr Radha Krishnan Salai, Dwarka Colony, Mylapore, Chennai"
32.239887237548830000000000000,77.188659667968750000000000000,"Chandigarh-Mandi-Manali Rd, Manali"
16.702268600463867000000000000,74.251838684082030000000000000,"Old Poona - Banglore Road, Rukmini Nagar, Kolhapur, Maharashtra, Shahupuri, Kolhapur"
27.008098602294922000000000000,88.247192382812500000000000000,""
9.732299804687500000000000000,77.149559020996100000000000000,"Vandanmedu Post Office, Idukki District Vandanmedu, Thekkadi"
11.603528976440430000000000000,76.142379760742190000000000000,""
32.535076141357420000000000000,75.967224121093750000000000000,"Subhash Chowk, Dalhousie"
12.998601913452148000000000000,80.192695617675780000000000000,""
13.086793899536133000000000000,80.269798278808600000000000000,"Raja Muthiah Road, Park Town, Chennai"
9.498146057128906000000000000,76.338867187500000000000000000,"Pooppally Junction, Pongapo, Nedumudy, Alappuzha (Alleppey)"
10.248841285705566000000000000,77.489410400390620000000000000,"Convent Road, Naidupuram, Kodaikanal"
10.235458374023438000000000000,77.492584228515620000000000000,"Woodville Road,, Opp Bus stand, Kodaikanal"
10.235473632812500000000000000,77.492576599121100000000000000,"Woodville Road,, Opp Bus stand, Kodaikanal"
28.687805175781250000000000000,77.336746215820310000000000000,""
28.050003051757812000000000000,75.150001525878900000000000000,""
30.143884658813477000000000000,78.598182678222660000000000000,"National Highway 58, Devaprayag"
20.267313003540040000000000000,86.659965515136720000000000000,"Paradip"
11.784572601318360000000000000,78.203910827636720000000000000,"Opp. Union Office, Near Yercaud Lake, Salem Main Road,, Yercaud"
12.975037574768066000000000000,77.615440368652340000000000000,""
13.046629905700684000000000000,80.266532897949220000000000000,"36,Royapettah High Road,Royapettah,Chennai,Tamil Nadu 600014"
11.774109840393066000000000000,78.227592468261720000000000000,"Pagoda Point Road, Sengadu Post, Yercaud"
13.037644386291504000000000000,80.159599304199220000000000000,"No.85, Arcot Road, Porur, Chennai"
32.250701904296875000000000000,77.177406311035160000000000000,"Near Hadimba Road, Manali"
16.705133438110350000000000000,74.245666503906250000000000000,"Shivaji Park, Kolhapur"
13.032213211059570000000000000,80.268493652343750000000000000,"41, South Mada Street, Sankarapuram, Mylapore, chennai, Tamil Nadu, South Mada Street, Sankarapuram, Mylapore, Chennai"
17.273834228515625000000000000,74.180419921875000000000000000,"P.B. Road, National Highway 4, Malakapur, Karad"
